Date,Close,High,Low,Open,Volume
2024-01-02,253.57177734375,254.76680915017928,252.39635533457957,254.29662241072094,5471000
2024-01-03,252.70001220703125,253.56197640335182,251.60290979783545,253.25832347093552,4148300
2024-01-04,254.2966766357422,255.6974322541783,252.71964205527277,252.78821657433406,3843000
2024-01-05,254.375,256.1087631449804,253.45423632490755,255.44268768856816,3748400
2024-01-08,257.1667175292969,257.2450670515277,254.62972950861482,255.5994580477861,4659000
2024-01-09,257.94049072265625,258.224563749677,255.79534029731323,256.63772458663703,7055800
2024-01-10,259.14532470703125,259.9387442801743,257.4801061575056,259.5469369429282,4355800
2024-01-11,258.6261291503906,260.7419242822498,257.0294853777623,260.0268543413181,5599000
2024-01-12,258.7633361816406,260.1150670838722,258.31272932124483,259.70367982018854,4656100
2024-01-16,259.8114318847656,260.2228490695351,256.980595876593,258.126633225259,6196400
2024-01-17,261.1729736328125,261.6333554884706,258.97882856396586,259.008213367817,5118700
2024-01-18,262.65203857421875,263.27892425872113,260.9672403259598,262.397350384244,6694300
2024-01-19,265.3555908203125,265.6004741691487,261.5843812696376,262.69125878925513,7226500
2024-01-22,265.6494445800781,266.7759019035326,264.8266102971015,266.66813769550635,5984300
2024-01-23,265.7082214355469,266.3057224199546,264.3858454575979,265.9922645791251,5883000
2024-01-24,266.0902404785156,267.27546751511693,265.531899269667,266.991424353832,5021700
2024-01-25,267.03057861328125,267.1971124396977,265.25762559860493,266.38411289256993,6894900
2024-01-26,262.45611572265625,265.32614069009105,260.1640117290306,260.49704941429457,8586500
2024-01-29,268.05908203125,269.44022754856286,261.2513137516622,261.5060019712044,6574500
2024-01-30,271.4776611328125,272.9371861470208,268.57825079583137,268.9700581560204,6549000
2024-01-31,267.6672668457031,274.25950652080354,267.5888874452274,271.4482508616349,6139300
2024-02-01,271.3796691894531,271.5168181901708,267.76518918230937,267.7946038764476,7065000
2024-02-02,271.507080078125,272.8000714330226,270.0377798729202,271.9282722959663,4848700
2024-02-05,269.9397888183594,272.31027269037634,269.4990167444002,271.7225466987784,4899100
2024-02-06,271.095703125,271.2132423630318,268.42156588781626,269.1757959271802,4400000
2024-02-07,273.67181396484375,273.8187379763772,271.38948471142,273.6620090664138,4785900
2024-02-08,270.6394348144531,274.44711605750825,270.148754859394,274.32935766009047,5833400
2024-02-09,271.27728271484375,272.0133025658979,268.9809043734017,269.8739453865277,4618300
2024-02-12,269.942626953125,271.51280850408904,269.1280816094579,271.2772618047751,3676200
2024-02-13,270.6688537597656,272.81803419482435,267.6757182417946,268.64725489508334,5493800
2024-02-14,272.3862609863281,272.46478655236524,269.5893791836434,271.31658225171816,4218400
2024-02-15,275.7424621582031,275.87983694429823,272.3861987718248,272.4745175518977,4834800
