Date,Close,High,Low,Open,Volume
2024-01-02,48.02879333496094,49.152535199799544,47.457451257375006,49.101683898702085,411254000
2024-01-03,47.43152618408203,48.04474670855863,47.183245244517686,47.34776930861543,320896000
2024-01-04,47.85928726196289,48.35983539054749,47.37070168440111,47.62895205059956,306535000
2024-01-05,48.95510482788086,49.40380504311915,48.166390532700504,48.321941715696894,415039000
2024-01-08,52.101985931396484,52.1239255155236,49.336004592518634,49.36891016503661,642510000
2024-01-09,52.98642349243164,54.16800018278708,51.54061326714163,52.24956080282397,773100000
2024-01-10,54.19292449951172,54.442201988108685,53.334412767924995,53.46104844034716,533796000
2024-01-11,54.66355895996094,55.186046630349715,53.40520900250216,54.84004936433209,596759000
2024-01-12,54.551883697509766,54.81113441098262,54.172984660391826,54.4621436511034,352994000
2024-01-16,56.219051361083984,56.67074127144449,54.74133601464206,54.858995015384636,449580000
2024-01-17,55.89101028442383,56.30780154944078,54.5818050801591,56.18415935716655,474394000
2024-01-18,56.94195556640625,57.43353079531085,55.94484563035105,57.094513264905174,491650000
2024-01-19,59.319068908691406,59.3280417723161,57.05961512425851,57.8214070619552,543501000
2024-01-22,59.48160171508789,60.15664716031092,58.89928981630902,59.87546063771517,452955000
2024-01-23,59.6999626159668,59.73685443495751,58.41568304614902,59.39783691409728,294654000
2024-01-24,61.18466567993164,62.66736781993211,59.764781198476165,60.12972459836109,560271000
2024-01-25,61.43892288208008,62.53773920716308,60.67413746929077,62.169802358134476,482777000
2024-01-26,60.854618072509766,61.60444749366959,60.39794531790314,60.78382411519858,390309000
2024-01-29,62.28447341918945,62.30840232360706,60.73097744998884,61.055035142050976,348733000
2024-01-30,62.59258270263672,63.30950657239777,62.0800682128746,62.71822182118426,410735000
2024-01-31,61.349185943603516,62.08904212424609,60.52457632784889,61.262435580323725,453795000
2024-02-01,62.8448486328125,63.0083761236307,61.47182934048774,61.92052577068121,369146000
2024-02-02,65.96879577636719,66.40751896695984,63.50592925992764,63.789108872006786,476578000
2024-02-05,69.13162994384766,69.29615400361993,67.01077810938553,68.02782694293316,680078000
2024-02-06,68.02584075927734,69.552414531284,66.10840153882174,69.42877233327619,683111000
2024-02-07,69.89640808105469,70.01706057362387,67.40462981569888,68.12155362100862,495575000
2024-02-08,69.4397201538086,70.58938759388047,69.25426071915464,69.87146734419171,414422000
2024-02-09,71.92452239990234,71.97636644817582,70.00906929428511,70.32914067903327,436637000
2024-02-12,72.03919982910156,74.39536957580593,71.0440830164451,72.39017991002451,613710000
