Date,Close,High,Low,Open,Volume
2024-01-02,51.64146423339844,51.72251243905115,50.96064817546853,50.98010048685499,23539800
2024-01-03,51.64469909667969,51.96889931387074,51.524746277769566,51.797074905427905,18756000
2024-01-04,51.14543533325195,51.722508156101505,51.057901794335734,51.615522307409606,19282500
2024-01-05,50.805023193359375,51.25565780457358,50.44516478033863,51.19730088213172,21709500
2024-01-08,51.304290771484375,51.31725774077981,50.79529919761555,50.80178453733756,20680800
2024-01-09,51.6479377746582,51.657665783902345,51.135707258920164,51.20054581328731,23322300
2024-01-10,52.289852142333984,52.357933370398214,51.728992678288115,51.728992678288115,20121900
2024-01-11,52.23149871826172,52.484371320054045,51.92675081799293,52.30930424567911,14355300
2024-01-12,52.29958724975586,52.37091115743565,51.99483930692867,52.31579689148771,13629000
2024-01-16,52.464927673339844,52.6497190778478,52.27040825745558,52.33848949649268,17032500
2024-01-17,52.218536376953125,52.5167989850025,52.07588855873613,52.319036899733554,14827800
2024-01-18,52.92204284667969,52.97067176861326,52.092097373203465,52.24771214948026,18190500
2024-01-19,52.64323806762695,53.029034233484396,52.338490113447804,52.9836442668251,19175400
2024-01-22,52.64647674560547,52.828025468026716,52.35793845564368,52.7761538744565,13938300
2024-01-23,52.77939224243164,52.7956018822167,52.44546772662143,52.55893891526558,12066600
2024-01-24,52.03373718261719,52.86692527408068,51.97538025386166,52.811811015280796,22932900
2024-01-25,52.7923583984375,52.80208640824782,52.007799230428844,52.325514101556436,16369500
2024-01-26,53.25596618652344,53.29162442702302,52.734007607141216,52.860442059304845,15746400
2024-01-29,53.50559997558594,53.62555280634566,53.01282168142012,53.281903955512455,18240300
2024-01-30,53.683902740478516,53.75522663759869,53.04523404644167,53.39536819225031,15270000
2024-01-31,53.57367706298828,54.40038355330902,53.528290812484094,54.40038355330902,26134800
2024-02-01,54.56572341918945,54.57869409964978,53.55098657195224,53.71956831644778,20792700
2024-02-02,54.97420120239258,55.30164031186295,54.439272067460415,54.51383862144756,21670800
2024-02-05,54.679195404052734,55.1168594120553,54.487918676130896,55.1168594120553,19145100
2024-02-06,55.052024841308594,55.09741480657051,54.57545617710282,54.72134295363249,14181300
2024-02-07,54.912620544433594,55.327593318105954,54.854267316979204,55.20115885185527,17082600
2024-02-08,54.90937423706055,55.29192396522261,54.83480766734694,54.91261319692521,14427900
2024-02-09,54.88019561767578,55.02608609161034,54.76348546461746,54.91585756863095,14329800
2024-02-12,55.21087646484375,55.23032877502186,54.80562804145553,54.86398497198986,14795100
2024-02-13,54.83480453491211,55.4605062464036,54.552751622237004,55.314615785323774,18574200
2024-02-14,54.65974426269531,54.75051676828083,54.3160954211457,54.70837318571949,18484500
2024-02-15,54.8834342956543,55.06498670733818,54.455494625468866,55.04877335794801,16948800
2024-02-16,55.23032760620117,55.73931919966849,54.88343612068843,55.20763262644886,22373400
2024-02-20,57.01341247558594,58.793259816528966,56.80916879355436,57.86281019258187,71788500
2024-02-21,56.31314468383789,56.92263673544704,56.02136377167885,56.73459899334282,40501500
2024-02-22,56.86752700805664,56.88697931775911,56.18671100906493,56.37150238601536,29512800
2024-02-23,56.9161491394043,57.593722387613255,56.83510095043375,57.08797352611083,74365800
2024-02-26,57.966552734375,58.19997673282065,56.58547218319638,57.49970844763229,32154800
2024-02-27,57.956825256347656,58.16106892494322,57.59696683403904,58.00545417123017,18012700
2024-02-28,57.98600387573242,58.122166326188506,57.684502366907815,57.91792265050438,14803300
2024-02-29,57.00368881225586,57.85957187860809,56.98423650277641,57.82066725964919,29245100
2024-03-01,57.14957809448242,57.23711163593509,56.604928245575856,57.18848271516113,19030900
2024-03-04,57.674781799316406,57.762315344496756,56.799450057661936,56.896707903351654,16033300
2024-03-05,58.394500732421875,58.686277970948325,57.94710871933806,58.22915794749593,19676900
2024-03-06,58.90997314453125,58.95860206523992,58.394499906751435,58.472305437855546,12698700
2024-03-07,58.70573043823242,59.3962707702896,58.696002427837875,59.32818953812333,16195300
2024-03-08,58.4723014831543,58.62791624498654,58.09299073307251,58.355591339317264,12143600
2024-03-11,58.99750518798828,59.04613410746232,58.22915564579275,58.45285164349232,14154000
2024-03-12,59.726951599121094,59.88256637140565,58.987782358306646,59.279559592571594,16613100
2024-03-13,59.60051345825195,59.77558054090247,59.21147838247767,59.581061147940915,15935200
2024-03-14,59.54975891113281,59.9596374676091,59.13987663187218,59.8034927237918,16584700
2024-03-15,59.21795654296875,59.67663340062799,59.00325610359043,59.21795654296875,50946300
2024-03-18,59.39361572265625,59.43265284032893,58.9349388969634,59.22770983393959,16801700
2024-03-19,59.403377532958984,59.59855941296964,59.1398825533623,59.50097033435667,12353600
2024-03-20,59.77422332763672,59.803499306955054,59.27651306530128,59.37410214488556,12007600
2024-03-21,59.96940231323242,60.17434160413226,59.579038568179286,59.80349641861024,14265900
