Date,Close,High,Low,Open,Volume
2024-01-02,31.800464630126953,31.95993426184968,31.209481568717745,31.322048578077357,36668600
2024-01-03,31.453372955322266,31.67851052101107,31.181336352266893,31.56594352738677,45988700
2024-01-04,31.7066593170166,32.18507542202881,31.46276350666373,31.49090436750876,39834600
2024-01-05,32.297630310058594,32.54152602878308,31.622221275991155,31.706647405249583,49242400
2024-01-08,32.04436111450195,32.17568989136798,31.556565958684708,32.17568989136798,40253900
2024-01-09,31.54718017578125,31.744173299307764,31.434609609388932,31.725411538242376,39268800
2024-01-10,31.519039154052734,31.54718358791492,31.18133815367023,31.425233917019884,34904000
2024-01-11,31.09691047668457,31.42523236856211,30.749823244196616,31.293903611811093,48790600
2024-01-12,30.768583297729492,31.134428693631303,29.980607222540954,30.25264739124129,74344300
2024-01-16,30.13070297241211,30.496548431929053,29.849283663432974,30.402743188416228,58420800
2024-01-17,29.830516815185547,30.008749968081176,29.333342668105136,29.755471559632653,48811300
2024-01-18,29.76485252380371,29.80237604629553,29.455290620126327,29.783614285049623,35484400
2024-01-19,30.22450828552246,30.233887377408635,29.614763538153998,29.830518435938465,49493600
2024-01-22,30.534069061279297,30.946820681799558,30.318314158934765,30.355837684153027,43903400
2024-01-23,30.74044418334961,30.787346799602265,30.383977858637,30.524689285835205,30003400
2024-01-24,30.937437057495117,31.27514161716765,30.8717726796077,30.98433967335181,36403900
2024-01-25,31.322046279907227,31.378331569677606,30.796731222478794,31.15319398903653,46204000
2024-01-26,31.35956573486328,31.584699707833725,31.2563778395685,31.33142488285197,30839800
2024-01-29,31.528417587280273,31.565941108426276,31.181333962779604,31.33142446892367,30269300
2024-01-30,32.635337829589844,32.729143058089534,31.744173845082454,31.80045912924632,60315700
2024-01-31,31.903650283813477,32.92614323864111,31.894271190330294,32.428968979892915,54716000
2024-02-01,31.47213363647461,32.1287809705386,30.890533347876257,31.828599945556217,57084800
2024-02-02,31.3970947265625,31.62222873875619,31.11567184365948,31.303285906114624,40416000
2024-02-05,30.946821212768555,31.22824049985333,30.82487154293701,31.05938821191439,43573000
2024-02-06,30.993722915649414,31.293903956801053,30.84363239507359,30.881152341387338,27188000
2024-02-07,31.12504768371582,31.20009114516326,30.609111809030296,31.012480702324755,29660100
2024-02-08,31.06876564025879,31.218856157228537,30.7685846063193,31.00310126273704,36852200
2024-02-09,31.02186393737793,31.190716221241832,30.80610903653857,31.05000479187515,36176000
2024-02-12,31.537797927856445,31.866123383232114,30.937435879494167,30.956197640810498,34160400
2024-02-13,30.721681594848633,31.247000186693658,30.346453518039308,31.068765239911162,43801500
2024-02-14,31.078147888183594,31.12505050314184,30.834248564896495,30.937436464868718,27833900
2024-02-15,31.959928512573242,32.119401694049024,31.25637856836613,31.25637856836613,41683100
2024-02-16,31.978689193725586,32.0349744755995,30.477784128154045,31.81921601763614,33290700
2024-02-20,31.856739044189453,31.978688697135894,31.67850768868303,31.687886779629732,30372900
2024-02-21,31.612850189208984,31.65037371803299,31.115672378392595,31.293907351086283,37847100
2024-02-22,31.528417587280273,31.95992734513948,31.303280038844207,31.303280038844207,42756900
2024-02-23,31.819217681884766,31.9411673431033,31.415852331897547,31.640986314288547,30586000
2024-02-26,31.528417587280273,32.10063876021702,31.453370544988275,31.697269853997344,31129200
2024-02-27,32.156917572021484,32.29762897444658,31.622219968309498,31.640981727195488,40536300
2024-02-28,32.1850700378418,32.45710666353115,31.997455980564638,32.100643890989105,39548600
2024-02-29,32.61017608642578,32.73298482531465,32.2606474027482,32.430689163164004,43863400
2024-03-01,32.4495735168457,32.73297880114659,32.14727791032946,32.61961524596708,38432300
2024-03-04,33.205318450927734,33.46037745873747,32.355109746068145,32.39289760042816,49136400
2024-03-05,33.43204116821289,33.743785587305275,32.94080983135874,32.99749161764329,47591600
2024-03-06,33.46037673950195,33.809908979346616,33.12974203007923,33.67765509557753,49149700
2024-03-07,33.658756256103516,33.91381882485085,33.299778907090875,33.630413568255456,35900700
2024-03-08,33.63041687011719,34.1310968965847,33.535950844408994,33.885479463906776,42769900
2024-03-11,33.904380798339844,33.94216865833943,33.31868338294095,33.432043359291036,34131500
2024-03-12,33.97050094604492,34.14999144326045,33.80045921376071,33.91382277104882,29260400
