Date,Close,High,Low,Open,Volume
2024-01-02,162.27828979492188,162.3631599230326,159.2888553688662,159.45859562508764,9977400
2024-01-03,161.5709991455078,162.24054929758722,160.6656746705868,162.07080905271448,9852300
2024-01-04,162.64320373535156,164.48398435248927,161.81769021916986,161.91258148993217,11972500
2024-01-05,163.45924377441406,164.5124733318374,162.70015693042274,162.70015693042274,10066000
2024-01-08,163.22203063964844,163.5446378440562,160.82142880255864,163.22203063964844,11229900
2024-01-09,161.9315948486328,163.00379113396048,161.4002383747752,162.84248752428073,9923600
2024-01-10,162.27316284179688,162.33009181707794,160.309026324343,161.3053268268902,9670200
2024-01-11,161.58998107910156,161.64691005258496,160.0148785803073,161.61844556584327,11919500
2024-01-12,160.40391540527344,167.29259640908697,160.26157849064393,164.9109759460637,19436500
2024-01-16,159.39813232421875,159.49300912270533,155.8968555922771,156.43769533094127,17206400
2024-01-17,158.54417419433594,160.42291746804034,157.9748698967347,158.78138793793093,11107500
2024-01-18,158.8572998046875,158.96167443214202,156.78880288761584,158.57264041359542,9382300
2024-01-19,161.59947204589844,161.84618358047715,158.53467484219206,158.98063779337124,13115700
2024-01-22,161.40972900390625,163.18408326891642,161.0301927849708,161.7418340542588,12837500
2024-01-23,160.34698486328125,161.06810933054288,159.8251118048267,160.99219920582442,8360800
2024-01-24,161.7797393798828,162.26365010364287,160.2236181256864,160.6980455138972,9967100
2024-01-25,164.09498596191406,164.14243160757394,162.16881147082555,163.497202679032,8873500
2024-01-26,163.46873474121094,164.20884046709205,162.99430725137032,163.7818586219111,7443000
2024-01-29,163.89569091796875,164.00006552852224,162.5388354591491,163.4307613169015,6971200
2024-01-30,167.254638671875,167.71956825499603,163.9905758624225,163.9905758624225,10822100
2024-01-31,165.44235229492188,169.1808431739778,165.42337114167398,167.18824195590526,11521800
2024-02-01,164.8445587158203,165.8977882402984,162.66218953700178,164.75916524911648,9354800
2024-02-02,165.7934112548828,166.82767409091414,164.39859340512308,164.4365557087008,8607600
2024-02-05,165.57518005371094,166.13500096991308,164.07598757427212,164.9679134968324,7820200
2024-02-06,166.1444854736328,166.87509326368186,164.87300900590824,165.6795413976579,6764800
2024-02-07,166.45761108398438,166.87510956386498,165.062807676568,166.7043226284831,7225500
2024-02-08,165.85984802246094,166.34375883435635,164.69276048884402,166.04961611663302,6060300
2024-02-09,166.05906677246094,166.14447470465046,164.7876048655243,166.04958343705084,6296700
2024-02-12,166.7991943359375,167.76703037532326,164.81609109548293,165.84085611158963,8539300
2024-02-13,165.3474578857422,167.2167032899838,163.79133635147977,166.3532562916045,8397600
2024-02-14,167.02691650390625,167.09334329239704,165.49925963075256,166.11602396443158,7056700
2024-02-15,170.67051696777344,170.99313861983137,167.1407757730594,167.1407757730594,8723400
2024-02-16,169.8734893798828,170.77489862748652,169.04799026069725,170.42382695213206,8152600
2024-02-20,170.53765869140625,171.23033307735642,169.28517796097287,170.02528350131405,9668000
2024-02-21,171.64784240722656,171.73325035019496,169.38957763277347,170.7464331647667,7024000
2024-02-22,173.70687866210938,174.0389691999663,171.970472406029,172.52081000181218,9296500
2024-02-23,174.57980346679688,175.72790969059875,173.8207167154575,174.40900207051712,7105800
2024-02-26,173.98202514648438,175.02577126846347,173.14702824890108,174.3520779572995,7145400
2024-02-27,174.0674285888672,174.15282205509578,172.91932226723353,173.93458948194154,5717100
2024-02-28,174.9498748779297,175.7279283839972,173.60250262820136,174.04845112073724,6131600
2024-02-29,176.54396057128906,176.89503229136554,174.44699911032092,176.16442435922684,9643000
2024-03-01,175.8133087158203,176.90450047991027,175.63303845622815,176.20234267897524,6311800
2024-03-04,177.13221740722656,177.99567880021087,174.84548820991387,175.26298666271404,7063600
2024-03-05,178.9066162109375,179.61825747313026,176.82862140879405,176.82862140879405,6617800
2024-03-06,179.83648681640625,180.34887662379856,178.03366810951513,179.5708085749355,7572900
