Date,Close,High,Low,Open,Volume
2024-01-02,138.31283569335938,138.93586475906991,136.0531794087344,136.09967708001668,7238400
2024-01-03,137.47592163085938,138.74058168198178,136.8621864172785,137.94086997040293,7697500
2024-01-04,138.22915649414062,138.8057021706143,137.41085694185767,137.67122691609762,7067400
2024-01-05,137.0853729248047,138.43372033260897,136.2763673179417,138.29424150008015,5294200
2024-01-08,138.26634216308594,138.4802144304732,137.2992416522001,137.54102387447034,8255300
2024-01-09,138.83358764648438,138.9265688080479,137.6712167087025,138.1547669917673,9786800
2024-01-10,139.4287109375,139.48450246823174,138.79637381464673,138.88007529984165,8591100
2024-01-11,139.958740234375,140.2284182098308,138.82426518178136,139.5309957195854,6659400
2024-01-12,140.04244995117188,140.69337480918813,139.3822170450497,140.36790528563114,5684700
2024-01-16,139.28924560546875,140.87937549284953,138.44305023935982,139.62400904549102,8120100
2024-01-17,139.4287109375,140.04244615374358,138.56389964386636,138.703392659793,6541400
2024-01-18,138.62489318847656,138.86818811819316,137.48325325593584,138.7091090166043,6526200
2024-01-19,138.0915069580078,139.0740534743877,137.84819775846248,138.727823341138,7848100
2024-01-22,138.3628692626953,138.6903942765055,136.88435184160357,137.53003503649833,11084100
2024-01-23,144.08978271484375,146.35434317729926,143.06979739308454,143.27566782409954,19101600
2024-01-24,142.3492431640625,144.3237172608298,142.32117122305655,144.0429835720617,11592700
2024-01-25,145.62442016601562,145.66185893570295,142.293083599193,142.61124174800034,10352500
2024-01-26,146.1110382080078,146.12975759464345,145.36241980837397,145.8022325827073,8356600
2024-01-29,146.1297607421875,147.22460928526718,145.41856682179792,146.61635057552826,8987400
2024-01-30,147.37432861328125,147.7767026033224,145.811595421654,146.2981852311864,7794700
2024-01-31,147.0467987060547,148.31944562451744,146.63505789733034,147.84220838460922,8870000
2024-02-01,148.95574951171875,149.06805153662953,146.56018240131442,146.70055636277633,7601100
2024-02-02,147.93577575683594,149.34879663894594,147.4117471960696,148.75925736873012,7937700
2024-02-05,148.04811096191406,148.78736264462262,147.4398521700399,148.0106721827809,6931900
2024-02-06,148.7499237060547,148.8528589206138,147.7299241149835,148.14166497322006,6185400
2024-02-07,148.89964294433594,149.56404559282174,148.54406023269763,148.88093783441963,7209300
2024-02-08,148.45046997070312,148.88093021481555,147.6363550910032,148.60019651462997,6121600
2024-02-09,147.308837890625,148.16974414589882,146.87839190234305,148.09488086995634,5978000
2024-02-12,147.01873779296875,147.48662251457088,145.5027958641646,147.2526801537698,5482000
2024-02-13,146.2327117919922,148.7592867249727,145.4934458503253,147.61764672999385,6046800
2024-02-14,145.63381958007812,146.12977629909193,144.9600643620386,146.12977629909193,5727300
2024-02-15,146.92515563964844,147.30882453956437,146.12039334459215,146.260767328778,6249200
2024-02-16,147.39303588867188,148.27266142618416,146.60699300444276,146.95322311991575,6617600
2024-02-20,148.32882690429688,149.5266107914438,147.97324418320372,148.50662540419856,6622100
2024-02-21,150.09742736816406,150.09742736816406,148.96515422941383,148.96515422941383,7121000
2024-02-22,150.2471466064453,150.74310329245108,148.44111834961473,149.21780873757132,6619500
2024-02-23,150.6869659423828,151.35136858985476,149.87285102225945,150.284591899148,5486500
2024-02-26,149.92898559570312,150.81796373628347,149.78862588671478,150.68695658165805,4531900
2024-02-27,149.0680694580078,149.53595416171862,148.74991128637438,149.17100466397252,3868200
2024-02-28,149.76988220214844,149.8353786294812,148.4504440368744,148.85283226854318,3802900
2024-02-29,148.73118591308594,149.8260343622517,148.01999205370115,149.65758845076837,8348100
2024-03-01,148.64698791503906,148.81541956800493,147.48662861711858,147.8983694737584,4819800
2024-03-04,149.3113555908203,149.49850660556697,147.54275208585597,147.60826279430623,3841600
2024-03-05,149.08680725097656,149.71377111791128,148.58148371250337,149.21781441304188,4481600
2024-03-06,149.32073974609375,149.71376120627014,148.7031284749414,149.42366067924368,5405700
2024-03-07,150.30328369140625,150.57466482654152,149.22715454110607,149.6763198766817,4783900
2024-03-08,150.05064392089844,150.89283075315325,148.12294677111444,149.58275917437703,5080200
2024-03-11,151.17355346679688,152.17481932663384,150.49044578457477,150.97703560491223,5170900
2024-03-12,151.52915954589844,152.08127444376183,150.87412370294496,151.42623860080835,4229100
2024-03-13,151.87538146972656,152.27775547117767,150.96768397958292,151.95024473763317,5410500
2024-03-14,151.1267852783203,152.17484262561422,150.78055510724155,151.81925989918832,5848100
2024-03-15,151.01451110839844,151.12679889752462,150.00387817012748,150.37818031968928,10956900
2024-03-18,150.8554229736328,152.2684299243794,150.65890507568392,151.10807048408168,6086300
2024-03-19,151.43557739257812,151.75373559042316,150.81796610590774,151.40750545033939,6148100
2024-03-20,151.5853271484375,151.96898184401684,151.0987229439398,151.60403226032142,4870300
2024-03-21,151.463623046875,152.02509035161998,150.77114860818375,151.678845992921,5211500
2024-03-22,151.27647399902344,151.97830099969832,151.09867554092605,151.78178315687833,6393200
2024-03-25,149.9009246826172,151.2765070467449,149.47046441220095,150.81797483246567,7145600
2024-03-26,150.23777770996094,150.7898782205609,149.85410883498494,150.05997924210828,5842700
2024-03-27,152.1654815673828,152.2871361736495,150.97705028402822,150.99576967238687,6599700
2024-03-28,151.82858276367188,152.6614169454337,151.3139067460196,152.36197816706814,7191500
2024-04-01,150.26585388183594,151.66015544595277,149.53595488282392,151.38877432041534,5971900
2024-04-02,150.2565155029297,150.3875226618111,149.38624244280302,149.38624244280302,6771200
2024-04-03,146.1204071044922,150.5466072834635,145.68059428096893,150.31266489983238,9601800
2024-04-04,145.46536254882812,146.99067136767374,145.4279380523274,146.80352032775193,6801700
2024-04-05,146.0736083984375,146.97193902234494,144.75417012344636,145.31562319371156,5121200
2024-04-08,146.01742553710938,146.63503666074968,145.63377100154986,145.95192911541108,5476800
2024-04-09,146.59762573242188,146.68184154469668,145.6992808987038,146.23267626719098,4608100
2024-04-10,147.14039611816406,147.45855431002528,145.65251181394927,145.65251181394927,7784900
2024-04-11,145.830322265625,147.47728580093752,145.7648258224942,147.43049446800975,8209800
2024-04-12,145.35308837890625,145.95198032991,144.80098776193773,145.25015315551292,6770500
2024-04-15,145.46536254882812,146.7473764436463,145.35307478061685,146.37306008509353,5754000
2024-04-16,145.93325805664062,146.8596750488728,145.67124372567378,145.83968966912968,6103300
2024-04-17,146.87838745117188,147.02809971980992,145.73674751538877,146.26077615239555,6621900
2024-04-18,148.13755798339844,148.4577848876398,146.88496105176955,147.24283973041798,7819300
2024-04-19,148.9381103515625,148.97577649856112,144.58694464242444,145.9619817569307,12034200
2024-04-22,151.19845581054688,151.90481464074688,148.099901398602,149.21123239341455,8926300
2024-04-23,152.1026153564453,152.66770822068406,151.0854568233607,152.27213459317184,7707300
2024-04-24,153.1386260986328,153.38349202775646,150.14365667795013,151.82008076950416,7217600
2024-04-25,153.09152221679688,154.75853324918054,152.64886948858816,153.48708147736258,7094600
2024-04-26,151.90480041503906,153.81669135763534,151.15136256344337,153.04439887757218,5659800
2024-04-29,152.2532958984375,152.37572165769663,151.07603117270588,151.79180295242406,4621000
2024-04-30,153.7036895751953,153.84496997388857,152.19679925215812,152.42282489661417,8106100
2024-05-01,153.8920440673828,154.68317690999012,152.78071302917263,153.77903124882795,7543000
2024-05-02,154.30642700195312,154.9186132355389,153.1762558249798,154.02388061498326,5647500
2024-05-03,154.89036560058594,155.1258185363718,152.72419571717444,154.02388615049594,5581500
2024-05-06,154.87152099609375,155.38009299992152,153.7601756974978,155.19173353075962,5472400
2024-05-07,156.11471557617188,156.37842172506296,155.0127975173968,155.38010353698849,6433000
2024-05-08,155.46487426757812,156.68921806000503,155.3330068249833,156.32191204809556,4579400
2024-05-09,156.37843322753906,156.65156671170712,155.4460486935591,155.4460486935591,4671100
2024-05-10,157.1413116455078,157.62163051158257,156.05821940425315,156.42552544793577,4879400
2024-05-13,156.21832275390625,157.8947466520881,155.73800389686807,157.1413086891046,5725500
2024-05-14,156.11471557617188,156.40668929971523,154.41003855265896,155.89810289049146,6009800
2024-05-15,156.82106018066406,156.9811664443255,155.5119424992855,155.690889020703,5102700
2024-05-16,158.092529296875,158.54459493694665,156.8964242872173,157.2166368501469,6793600
2024-05-17,157.8852996826172,158.2243524412561,157.1695280236706,157.91355288159502,4700800
2024-05-20,157.5745391845703,158.11137884003764,157.08479299604176,157.80057920333158,3804600
2024-05-21,158.55404663085938,158.7329788287794,157.55571389796194,157.9983666616221,5147100
2024-05-22,158.04544067382812,158.62935940892794,157.87592144269902,158.23380016538536,4536700
2024-05-23,155.86044311523438,158.32798548256764,155.70033683049752,157.55569289287556,4729800
2024-05-24,155.70973205566406,156.6327035094885,155.54019847464784,156.1994781697144,3820100
2024-05-28,153.61891174316406,155.17289534816877,152.81836602488497,154.9186165283068,6466200
2024-05-29,152.24388122558594,153.27046707356115,152.02726852191782,153.1856930843793,4360400
2024-05-30,153.11973571777344,153.23274851408442,152.0837371819063,152.2438434336485,4748200
2024-05-31,154.9656982421875,155.1823252906506,152.54524952973603,152.98790219968166,10341400
2024-06-03,155.06930541992188,156.56679708737832,154.10866774151728,154.39119978169074,5828400
2024-06-04,157.29197692871094,157.3955767971898,154.8338476592645,155.20115367097918,6277000
2024-06-05,156.38784790039062,157.29197915545382,155.38010240447477,157.29197915545382,5243300
2024-06-06,158.66702270507812,158.77062256982413,155.47428152724137,156.18064032208054,6302000
2024-06-07,157.33908081054688,159.1379448410319,157.13188105986757,158.6011052040242,4558200
2024-06-10,157.61224365234375,157.96070949299786,156.41613839073523,157.07540391531492,4110600
2024-06-11,157.73463439941406,157.75347465904832,156.35959723516874,157.25431556054602,3947700
2024-06-12,155.56846618652344,157.8853295371354,154.6643349064609,157.75347646000512,5474500
2024-06-13,156.72689819335938,157.2825636819005,154.8997810823802,154.8997810823802,4902200
2024-06-14,157.0847625732422,157.21661563258968,155.6343789204198,156.33132473177406,3695000
2024-06-17,157.75347900390625,158.89307762319362,155.77566844415085,156.19949525760404,6759400
2024-06-18,158.75181579589844,158.83657542013935,157.22608507592375,157.31084470016467,5112600
2024-06-20,157.91358947753906,158.95900119470423,157.15072418653634,158.57285489131255,8483600
2024-06-21,158.46925354003906,159.05318664758528,157.45209503786072,157.73464146139494,14682000
2024-06-24,158.64820861816406,159.5523543479098,157.7346499431273,158.94016800218242,7565200
2024-06-25,157.1413116455078,159.08144174141643,156.24657889854277,158.81773557522934,7968200
